Height,Weight,Age,Gender,Muscule,Movement,TimeStamp,signal
189,70,20,1,28,0,2023-05-03T23:09:37.423348+03:00,"[59, 71, 68, 53, 74, 50, 77, 65, 65, 56, 77, 56, 62, 53, 56, 59, 65, 68, 71, 59, 62, 62, 53, 62, 59, 56, 68, 71, 50, 65, 50, 62, 62, 74, 59, 80, 53, 77, 65, 68, 65, 68, 53, 56, 74, 65, 77, 68, 68, 59, 86, 65, 95, 74, 62, 65, 50, 83, 71, 68, 68, 62, 59, 74, 56, 62, 59, 83, 59, 56, 95, 47, 50, 68, 65, 59, 83, 62, 62, 71, 74, 59, 62, 62, 53, 56, 71, 62, 62, 59, 71, 50, 68, 68, 53, 53, 62, 83]"
189,70,20,1,28,0,2023-05-03T23:09:42.7963043+03:00,"[62, 62, 62, 80, 65, 50, 65, 59, 59, 56, 62, 80, 59, 56, 77, 74, 59, 77, 50, 56, 80, 68, 80, 65, 74, 80, 89, 56, 68, 68, 62, 80, 86, 53, 77, 68, 77, 68, 74, 77, 80, 65, 68, 74, 80, 77, 86, 68, 53, 77, 80, 59, 86, 74, 83, 65, 56, 77, 74, 83, 47, 59, 77, 68, 59, 77, 77, 59, 104, 56, 53, 68, 53, 80, 56, 56, 80, 65, 74, 59, 71, 80, 35, 50, 56, 53, 68, 62, 68, 65, 68, 62, 74, 50, 59, 71]"
189,70,20,1,31,0,2023-05-03T23:10:58.3323982+03:00,"[77, 110, 89, 65, 128, 56, 62, 50, 98, 80, 95, 65, 128, 53, 74, 53, 53, 77, 65, 35, 92, 65, 80, 59, 59, 65, 59, 74, 101, 86, 113, 80, 65, 134, 56, 53, 83, 77, 113, 149, 149, 134, 68, 104, 80, 110, 149, 56, 92, 113, 149, 41, 92, 110, 89, 92, 95, 71, 104, 65, 95, 71, 77, 71, 56, 86, 71, 98, 53, 89, 140, 74, 77, 71, 107, 62, 59, 122, 77, 80, 68, 47, 110, 41, 77]"
189,70,20,1,31,0,2023-05-03T23:11:03.4398971+03:00,"[68, 77, 41, 59, 83, 62, 143, 44, 89, 38, 71, 89, 80, 68, 65, 77, 62, 71, 71, 86, 59, 47, 71, 62, 149, 59, 80, 71, 71, 71, 65, 95, 149, 80, 89, 134, 149, 44, 107, 119, 80, 107, 98, 89, 86, 86, 59, 149, 98, 104, 149, 53, 86, 47, 122, 116, 83, 62, 62, 71, 68, 89, 119, 53, 71, 83, 77, 62, 71, 68, 50, 59, 83, 71, 50, 83, 86, 44, 128, 95, 59]"
189,70,20,1,31,0,2023-05-03T23:11:25.4586673+03:00,"[41, 35, 41, 59, 56, 41, 74, 47, 53, 41, 47, 59, 59, 65, 41, 44, 50, 80, 41, 32, 56, 41, 32, 44, 53, 56, 44, 56, 44, 44, 50, 32, 38, 47, 35, 53, 56, 53, 59, 59, 47, 68, 83, 53, 41, 44, 107, 62, 62, 53, 74, 53, 77, 83, 65, 74, 149, 131, 95, 107, 149, 125, 134, 149, 95, 113, 119, 149, 137, 107, 86, 149, 134, 107, 98, 74, 116, 110, 98, 113, 107, 71, 122, 65, 128, 74, 149, 107, 68, 86, 107, 95, 68, 101, 65, 71, 119, 92, 53, 41, 65, 92, 62, 89, 50, 101, 65, 53, 80, 74, 80, 101, 116, 53, 47, 50, 89, 53, 53, 65, 53, 86, 77, 65, 62, 77, 62, 74, 56, 86, 44, 56, 56, 68, 62, 47, 56, 41, 86, 50, 44, 95]"
189,70,20,1,31,0,2023-05-03T23:11:48.7325808+03:00,"[56, 59, 59, 47, 56, 56, 38, 50, 56, 74, 50, 44, 71, 83, 59, 134, 89, 59, 71, 77, 53, 92, 47, 74, 89, 83, 53, 71, 65, 86, 83, 77, 101, 50, 71, 56, 89, 71, 80, 56, 65, 128, 62, 71, 65, 113, 44, 83, 74, 56, 68, 56, 62, 80, 95, 122, 83, 74, 71, 68, 95, 50, 71, 65, 77, 71, 50, 59, 50, 65, 71, 53]"
189,70,20,1,31,0,2023-05-03T23:11:55.2438738+03:00,"[50, 53, 65, 65, 50, 71, 53, 68, 65, 47, 53, 86, 53, 68, 83, 53, 50, 50, 80, 92, 68, 83, 50, 62, 53, 65, 80, 62, 62, 77, 77, 83, 80, 62, 80, 71, 65, 65, 56, 53, 113, 113, 110, 77, 95, 71, 65, 59, 92, 77, 50, 95, 68, 86, 59, 92, 59, 74, 74, 95, 77, 104, 92, 53, 59, 107, 62, 71, 62, 65, 80, 71, 59, 95, 83, 104, 74, 56, 68, 50, 50, 68, 65, 77, 47, 77, 74, 50, 80, 62, 62, 65, 53, 62, 77, 74, 104, 50, 65, 53, 65, 59, 53, 74, 86, 50, 59, 47, 50, 86]"
189,70,20,1,31,0,2023-05-03T23:12:00.9516588+03:00,"[47, 56, 92, 62, 104, 65, 56, 44, 53, 56, 80, 50, 68, 68, 62, 83, 59, 62, 74, 65, 89, 83, 80, 74, 74, 77, 65, 83, 83, 65, 77, 68, 92, 77, 77, 110, 83, 68, 95, 83, 59, 77, 83, 56, 71, 71, 92, 128, 104, 95, 68, 116, 77, 116, 89, 83, 77, 92, 71, 59, 74, 125, 77, 92, 134, 65, 83, 107, 101, 86, 92, 77, 80, 74, 107, 62, 80, 59, 62, 68, 86, 80, 101, 71, 68, 65, 68, 62, 71, 86]"
189,70,20,1,31,0,2023-05-03T23:12:14.3848905+03:00,"[44, 62, 56, 83, 62, 50, 62, 59, 56, 77, 47, 68, 56, 53, 50, 59, 56, 68, 50, 47, 77, 50, 71, 62, 53, 53, 68, 47, 50, 62, 53, 59, 74, 86, 56, 62, 92, 77, 89, 77, 77, 92, 98, 56, 92, 62, 74, 74, 65, 77, 83, 56, 74, 65, 68, 86, 86, 80, 56, 56, 71, 83, 53, 62, 77, 71, 50, 68, 53, 86, 74, 62, 83, 104, 53, 53, 62, 65, 50, 62, 77, 62, 65, 68, 50, 71, 74, 62, 140, 65]"
189,70,20,1,31,0,2023-05-03T23:12:44.3335737+03:00,"[68, 89, 77, 74, 95, 80, 74, 83, 62, 98, 68, 80, 83, 74, 74, 80, 59, 74, 74, 89, 83, 80, 65, 65, 89, 86, 77, 113, 71, 77, 77, 65, 119, 101, 104, 128, 101, 74, 98, 74, 149, 77, 107, 110, 128, 92, 89, 104, 92, 113, 86, 89, 98, 95, 131, 110, 149, 80, 95, 83, 116, 98, 83, 104, 149, 83, 89, 80, 80, 119, 92, 116, 107, 107, 86, 89, 74, 98, 101, 101, 98, 113, 101, 98, 89, 110, 86, 98, 86, 98, 89, 92, 122, 95, 104, 104, 110]"
189,70,20,1,31,0,2023-05-03T23:12:52.1185035+03:00,"[89, 71, 86, 77, 92, 86, 68, 86, 62, 98, 71, 71, 83, 89, 77, 80, 65, 131, 77, 77, 71, 92, 110, 68, 92, 62, 65, 74, 98, 95, 98, 95, 77, 92, 89, 131, 131, 80, 101, 107, 92, 92, 116, 101, 104, 107, 89, 116, 92, 86, 116, 92, 116, 137, 92, 107, 86, 101, 95, 101, 104, 86, 113, 95, 77, 122, 77, 104, 107, 77, 92, 83, 95, 104, 83, 86, 107, 80, 89, 95, 83, 89, 74, 98, 80, 101, 92, 89, 86, 104, 89, 71, 74, 104, 104, 86]"
189,70,20,1,31,0,2023-05-03T23:12:59.1045226+03:00,"[89, 95, 77, 86, 86, 62, 125, 83, 89, 71, 77, 74, 95, 77, 83, 80, 56, 89, 86, 71, 89, 68, 107, 77, 95, 95, 77, 119, 77, 80, 74, 86, 92, 80, 98, 80, 77, 74, 89, 80, 101, 95, 92, 92, 92, 116, 98, 98, 86, 110, 83, 104, 95, 122, 86, 89, 101, 110, 113, 104, 74, 71, 110, 110, 116, 92, 104, 92, 116, 92, 110, 104, 101, 80, 137, 107, 125, 125, 119, 98, 104, 101, 104, 131, 113, 77, 113, 92, 77, 104, 92, 89, 113, 83, 92, 128, 83, 98, 137, 89, 92, 107, 89, 92, 98, 101, 122, 95, 80, 83, 74, 83, 98, 92]"
189,70,20,1,1,1,2023-05-04T19:23:16.4924734+03:00,"[38, 38, 38, 38, 35, 32, 35, 41, 50, 35, 35, 32, 44, 44, 29, 41, 32, 41, 44, 32, 44, 41, 41, 38, 56, 41, 44, 50, 59, 50, 41, 56, 41, 56, 38, 41, 35, 50, 44, 44, 35, 41, 29, 41, 56, 35, 44, 41, 44, 47, 47, 53, 38, 41, 47, 53, 44, 47, 41, 44, 50, 44, 32, 35, 35, 47, 38, 32, 44, 35, 35, 41, 32, 32]"
189,70,20,1,1,1,2023-05-04T19:23:21.1966417+03:00,"[35, 38, 32, 35, 35, 32, 32, 29, 41, 38, 38, 38, 41, 41, 41, 44, 41, 29, 41, 32, 92, 35, 59, 35, 50, 41, 83, 32, 65, 71, 53, 68, 62, 116, 62, 62, 47, 56, 50, 65, 59, 47, 53, 41, 56, 62, 56, 104, 41, 38, 38, 77, 44, 38, 38, 47, 47, 59, 50, 56, 53, 74, 50, 38, 89, 47, 44]"
189,70,20,1,1,1,2023-05-04T19:23:26.1545149+03:00,"[32, 32, 44, 32, 38, 38, 32, 41, 29, 29, 44, 38, 47, 53, 41, 38, 35, 80, 38, 32, 35, 41, 53, 56, 47, 35, 59, 71, 50, 47, 53, 62, 59, 44, 47, 44, 44, 95, 41, 41, 53, 41, 53, 86, 38, 35, 41, 47, 44, 56, 44, 38, 32, 56, 50, 38, 41, 53, 38, 53, 50, 44, 53, 35, 35, 26]"
189,70,20,1,1,1,2023-05-04T19:23:30.5384099+03:00,"[41, 44, 29, 41, 35, 35, 32, 38, 41, 41, 47, 41, 44, 47, 59, 89, 53, 44, 65, 50, 65, 38, 41, 56, 50, 65, 38, 44, 53, 62, 44, 47, 65, 62, 35, 59, 44, 32, 41, 56, 56, 29, 74, 56, 35, 41, 56, 41, 41, 53, 50, 128, 35, 50, 32, 50, 35, 83, 41, 38]"
189,70,20,1,1,1,2023-05-04T19:23:35.4295986+03:00,"[32, 26, 41, 38, 23, 50, 44, 41, 35, 77, 50, 62, 62, 50, 59, 41, 74, 44, 38, 59, 50, 41, 38, 44, 59, 44, 50, 56, 56, 41, 47, 41, 47, 38, 41, 47, 41, 50, 53, 53, 59, 62, 44, 53, 47, 41, 38, 53, 44, 35, 50, 59, 38, 50, 71, 32]"
189,70,20,1,1,1,2023-05-04T19:23:40.4716637+03:00,"[41, 29, 41, 35, 32, 44, 44, 44, 41, 38, 44, 47, 41, 47, 38, 38, 62, 35, 38, 47, 65, 35, 71, 41, 41, 50, 38, 56, 59, 41, 38, 38, 32, 29, 35, 41, 35, 41, 41, 56, 41, 50, 26, 53, 56, 47, 38, 38, 41, 44, 35, 41, 41, 35, 35, 53, 47, 38, 32, 44]"
189,70,20,1,1,1,2023-05-04T19:23:44.7996225+03:00,"[26, 35, 38, 41, 38, 32, 38, 35, 29, 32, 35, 32, 44, 44, 35, 32, 41, 35, 47, 62, 44, 41, 62, 47, 29, 50, 59, 44, 41, 41, 53, 44, 35, 41, 32, 35, 47, 47, 32, 38, 41, 62, 44, 41, 41, 41, 53, 38, 35, 44, 41, 29, 35, 35, 32, 50, 35, 35, 38, 38, 41, 50]"
189,70,20,1,1,1,2023-05-04T19:23:49.4678645+03:00,"[32, 47, 29, 29, 29, 32, 32, 44, 35, 35, 35, 32, 38, 50, 29, 32, 41, 29, 41, 41, 38, 26, 32, 47, 38, 35, 50, 44, 47, 38, 59, 41, 47, 68, 74, 53, 59, 56, 53, 56, 53, 50, 41, 56, 44, 41, 41, 44, 50, 47, 41, 41, 47, 59, 41, 62, 47, 74, 41, 50, 50, 35, 47, 47, 50, 47, 47, 56, 47, 41, 59, 38]"
189,70,20,1,1,1,2023-05-04T19:23:54.2964842+03:00,"[35, 35, 35, 29, 44, 35, 38, 35, 29, 32, 29, 41, 23, 35, 44, 38, 41, 29, 50, 32, 38, 47, 35, 38, 32, 38, 44, 38, 35, 41, 44, 47, 32, 41, 41, 38, 56, 59, 32, 62, 65, 56, 44, 59, 44, 44, 59, 47, 56, 47, 53, 56, 41, 41, 38, 32, 44, 38, 56, 44, 41, 32, 38, 41, 44, 47, 47, 44, 32, 47, 53, 47, 41, 35]"
189,70,20,1,1,1,2023-05-04T19:24:01.0304729+03:00,"[38, 29, 35, 35, 35, 41, 44, 44, 41, 29, 35, 32, 41, 35, 44, 41, 50, 35, 35, 47, 44, 62, 56, 47, 53, 44, 56, 38, 44, 38, 50, 53, 56, 35, 38, 53, 53, 44, 53, 44, 44, 83, 38, 32, 53, 44, 44, 44, 47, 44, 41, 53, 41, 53, 38, 41, 38, 44, 38, 47, 41, 44, 41]"
189,70,20,1,1,2,2023-05-04T19:24:26.542158+03:00,"[41, 38, 53, 92, 38, 68, 77, 56, 68, 47, 65, 95, 56, 68, 47, 68, 56, 62, 77, 56, 83, 74, 35, 59, 71, 68, 53, 62, 59, 74, 50, 41, 56, 53, 80, 68, 50, 98, 44, 38, 65, 47, 83, 71, 32, 83, 80, 29, 86, 89, 35, 131, 83, 62, 56, 74, 68, 56, 41, 89]"
189,70,20,1,1,2,2023-05-04T19:24:31.2592433+03:00,"[53, 41, 41, 35, 44, 59, 29, 56, 29, 26, 47, 38, 44, 68, 41, 59, 62, 44, 68, 68, 77, 35, 68, 86, 59, 116, 83, 65, 92, 71, 68, 86, 44, 71, 47, 62, 56, 68, 62, 83, 47, 104, 62, 38, 89, 50, 59, 107, 92, 56, 80, 44, 101, 98, 47, 65, 44, 113, 98, 80, 59, 107, 56, 71, 65, 50, 77, 59, 50, 74, 47, 98, 35, 89, 44, 38]"
189,70,20,1,1,2,2023-05-04T19:24:35.6882798+03:00,"[29, 35, 56, 56, 62, 71, 35, 74, 47, 44, 149, 47, 47, 77, 86, 83, 122, 77, 89, 107, 59, 77, 65, 80, 92, 107, 53, 98, 131, 86, 80, 104, 107, 86, 68, 80, 104, 89, 80, 110, 89, 110, 86, 122, 26, 113, 74, 53, 95, 62, 53, 62, 71, 98, 104, 53, 56, 86]"
189,70,20,1,1,2,2023-05-04T19:24:40.6849793+03:00,"[26, 26, 50, 29, 26, 41, 35, 44, 41, 32, 29, 26, 38, 41, 26, 38, 35, 35, 56, 35, 50, 77, 38, 41, 68, 41, 59, 65, 50, 29, 95, 44, 101, 50, 86, 53, 41, 77, 68, 53, 74, 80, 50, 89, 47, 89, 101, 86, 65, 74, 44, 77, 77, 68, 83, 62, 149, 62, 98, 59, 53, 95, 56, 98, 92, 128, 74, 71, 137, 44, 71, 113, 80, 59, 149, 56, 38, 86, 56, 98, 47, 47, 128, 47, 62, 50, 26]"
189,70,20,1,1,2,2023-05-04T19:24:45.768092+03:00,"[50, 47, 32, 38, 44, 53, 47, 38, 32, 44, 35, 32, 35, 32, 32, 74, 53, 44, 53, 56, 62, 50, 38, 47, 59, 83, 83, 44, 41, 68, 41, 65, 71, 80, 107, 89, 59, 62, 50, 41, 92, 77, 32, 77, 143, 65, 53, 41, 77, 71, 98, 56, 71, 92, 134, 53, 89, 50, 83, 83, 119, 53, 74, 149, 59, 86, 95, 44, 92, 98, 77, 71, 74, 143, 29, 56, 41, 47, 77, 107, 44]"
189,70,20,1,1,2,2023-05-04T19:24:50.2416638+03:00,"[29, 32, 38, 41, 38, 35, 32, 32, 38, 44, 38, 32, 32, 41, 26, 53, 41, 35, 44, 56, 44, 41, 35, 53, 38, 50, 41, 53, 38, 62, 86, 77, 137, 98, 65, 44, 50, 44, 53, 86, 38, 50, 59, 83, 92, 32, 53, 53, 44, 50, 86, 50, 47, 44, 77, 56, 44, 59, 65, 50, 83, 68, 95, 53, 86, 47, 68, 38, 89, 71, 56, 29, 41, 53, 35, 110, 71, 44, 32, 38]"
189,70,20,1,1,2,2023-05-04T19:24:55.1951232+03:00,"[32, 32, 35, 29, 41, 47, 38, 35, 50, 44, 44, 44, 26, 44, 35, 44, 50, 41, 38, 38, 35, 62, 53, 29, 68, 53, 71, 47, 80, 89, 41, 44, 83, 38, 53, 41, 104, 92, 44, 59, 65, 41, 41, 92, 44, 77, 56, 47, 77, 98, 59, 65, 53, 74, 53, 53, 113, 86, 77, 89, 62, 95, 128, 38, 83, 83, 95, 35, 47, 104, 38, 44, 98, 41, 44, 50, 80, 47, 53, 68, 50, 38, 125, 50]"
189,70,20,1,1,2,2023-05-04T19:25:07.7858063+03:00,"[41, 47, 29, 38, 44, 35, 38, 47, 44, 26, 35, 26, 38, 47, 44, 41, 32, 35, 44, 29, 29, 41, 32, 62, 65, 47, 59, 134, 41, 74, 56, 44, 50, 95, 56, 62, 77, 53, 56, 65, 62, 65, 77, 47, 50, 74, 62, 68, 68, 35, 41, 50, 71, 74, 53, 35, 65, 65, 38, 50, 74, 29, 83, 83, 35, 68, 38, 68, 53, 47, 59, 38]"
189,70,20,1,1,2,2023-05-04T19:25:13.3527111+03:00,"[38, 44, 35, 41, 32, 65, 47, 47, 98, 101, 44, 68, 50, 47, 41, 41, 41, 53, 59, 56, 53, 83, 47, 65, 44, 44, 44, 59, 65, 53, 47, 50, 68, 77, 47, 74, 59, 92, 38, 83, 74, 47, 65, 80, 74, 53, 59, 68, 92, 38, 35, 98, 62, 47, 119, 56, 47, 128, 59, 80, 32, 59, 44, 89, 38, 35, 44, 56, 59, 47, 41, 74, 35, 32, 50, 53, 41, 41, 62, 44, 41]"
189,70,20,1,1,3,2023-05-04T19:25:28.0557257+03:00,"[29, 29, 35, 38, 32, 35, 38, 50, 41, 26, 38, 26, 32, 38, 35, 29, 29, 35, 35, 38, 41, 32, 26, 41, 44, 38, 65, 41, 26, 44, 71, 35, 59, 50, 38, 35, 29, 26, 53, 35, 56, 32, 32, 35, 71, 41, 47, 35, 38, 41, 50, 35, 59, 32, 35, 41, 35, 41, 26, 35, 53, 44, 53, 32, 53, 35, 62, 29, 44, 35, 29, 59, 56, 35, 41, 44, 32, 44, 53]"
189,70,20,1,1,3,2023-05-04T19:25:34.5267628+03:00,"[35, 38, 32, 32, 26, 35, 35, 38, 32, 35, 35, 29, 35, 35, 44, 38, 35, 44, 38, 44, 35, 35, 32, 41, 38, 41, 32, 26, 29, 32, 38, 41, 41, 44, 38, 41, 29, 41, 35, 53, 41, 44, 32, 44, 26, 53, 32, 44, 38, 38, 38, 41, 38, 41, 41, 41, 47, 32, 29, 38, 38, 47, 26, 35, 35, 38, 47, 32, 38, 50, 41, 41, 29]"
189,70,20,1,1,3,2023-05-04T19:25:40.4793206+03:00,"[29, 38, 26, 26, 32, 38, 32, 35, 35, 32, 35, 44, 35, 35, 29, 32, 35, 35, 35, 32, 44, 29, 35, 35, 35, 38, 35, 38, 32, 35, 29, 38, 41, 35, 35, 86, 41, 47, 32, 50, 28, 56, 41, 56, 44, 32, 38, 98, 29, 44, 26, 50, 35, 32, 44, 47, 41, 29, 44, 32, 35, 68, 38, 38, 47, 50, 35, 41, 35, 41, 41, 41, 35, 41, 50, 35, 50, 38, 41, 47, 41, 32, 47, 35, 35, 35, 56, 32, 32, 35, 29, 35]"
189,70,20,1,1,3,2023-05-04T19:25:46.3897851+03:00,"[41, 41, 35, 38, 44, 44, 41, 41, 35, 29, 32, 41, 35, 44, 32, 32, 35, 29, 35, 41, 32, 35, 35, 38, 32, 32, 32, 32, 29, 35, 35, 38, 41, 47, 44, 44, 26, 35, 47, 59, 38, 35, 41, 41, 47, 32, 32, 32, 35, 38, 35, 38, 35, 44, 59, 35, 41, 35, 38, 44, 56, 71, 35, 32, 65, 44, 41, 41, 35, 41, 53, 41, 35, 35, 38, 35, 44, 41, 44, 44, 35, 38, 47, 32, 29, 53, 38]"
189,70,20,1,1,3,2023-05-04T19:25:51.5082333+03:00,"[38, 38, 35, 38, 38, 32, 38, 35, 35, 32, 32, 32, 44, 26, 32, 32, 38, 41, 38, 41, 35, 47, 35, 32, 47, 53, 35, 38, 56, 50, 44, 59, 50, 41, 38, 71, 62, 38, 59, 77, 53, 65, 65, 68, 59, 59, 59, 65, 35, 98, 53, 35, 110, 38, 47, 59, 47, 56, 53, 89, 32, 44, 62, 32, 56, 47, 41, 26, 53, 74, 62, 44, 86, 44, 59, 74, 59, 50, 32, 32]"
189,70,20,1,1,3,2023-05-04T19:25:57.2648013+03:00,"[35, 35, 47, 38, 44, 32, 35, 41, 47, 29, 32, 41, 29, 41, 23, 44, 38, 47, 38, 32, 41, 41, 32, 41, 35, 35, 38, 38, 38, 47, 44, 35, 35, 35, 38, 59, 35, 44, 35, 38, 32, 50, 44, 92, 35, 41, 41, 32, 47, 35, 56, 50, 38, 56, 47, 47, 47, 38, 41, 47, 41, 41, 47, 41, 65, 56, 47, 53, 65, 41, 35, 41, 50, 47, 38, 35, 29, 41, 44, 56, 62, 50, 44, 65, 71, 53, 41, 41]"
189,70,20,1,1,3,2023-05-04T19:26:02.9975295+03:00,"[47, 44, 41, 44, 47, 50, 38, 29, 38, 47, 44, 32, 41, 38, 50, 41, 47, 41, 35, 35, 41, 32, 44, 38, 38, 47, 44, 41, 68, 50, 50, 41, 59, 50, 38, 38, 41, 47, 44, 41, 38, 44, 44, 53, 47, 41, 35, 50, 50, 32, 56, 59, 47, 53, 53, 44, 62, 47, 56, 38, 41, 47, 56, 38, 47, 59, 35, 26, 56, 62, 41, 35, 41, 62, 44, 38, 44, 50, 47, 41, 47, 62, 35, 44, 68, 53, 68, 59, 53, 41, 53]"
189,70,20,1,1,3,2023-05-04T19:26:07.950915+03:00,"[41, 38, 50, 35, 41, 50, 35, 35, 47, 41, 41, 44, 32, 35, 35, 38, 59, 47, 47, 44, 38, 44, 41, 47, 68, 56, 50, 50, 62, 53, 56, 53, 62, 86, 80, 50, 65, 65, 38, 71, 65, 50, 59, 47, 50, 62, 50, 53, 38, 86, 47, 56, 41, 35, 59, 74, 50, 65, 71, 38, 50, 47, 53, 44, 38, 47, 50, 83, 47, 50, 41, 68, 41, 50, 47, 47, 53, 41, 50, 44, 53, 71, 41, 44, 74, 29, 44, 32, 50, 53, 41]"
189,70,20,1,1,3,2023-05-04T19:26:13.4169956+03:00,"[35, 41, 47, 35, 53, 26, 38, 35, 32, 38, 35, 38, 47, 41, 38, 56, 35, 29, 44, 38, 35, 38, 44, 44, 35, 32, 35, 50, 38, 38, 38, 44, 44, 38, 71, 56, 47, 38, 65, 41, 38, 44, 71, 53, 53, 62, 38, 47, 38, 53, 50, 38, 50, 62, 38, 41, 41, 50, 50, 50, 47, 38, 38, 44, 38, 53, 44, 68, 47, 56, 80, 71, 50, 56, 41, 65, 38, 68, 26, 50, 53, 53, 47, 38, 41, 47, 41, 35]"
189,70,20,1,1,3,2023-05-04T19:26:18.5691949+03:00,"[26, 44, 44, 41, 41, 38, 32, 47, 26, 41, 29, 47, 35, 32, 53, 38, 35, 26, 38, 44, 59, 41, 32, 53, 53, 44, 47, 47, 41, 50, 38, 44, 44, 59, 68, 44, 59, 59, 41, 47, 50, 47, 62, 44, 44, 47, 44, 35, 62, 38, 38, 38, 50, 44, 74, 86, 41, 41, 41, 50, 50, 62, 89, 47, 59, 71, 47, 89, 62, 56, 56, 47, 53, 53, 71, 32, 47, 44, 41, 38, 50, 38, 53, 65, 38, 80, 29]"
189,70,20,1,1,5,2023-05-04T19:28:29.8169482+03:00,"[50, 47, 38, 41, 41, 44, 56, 41, 35, 38, 47, 56, 38, 38, 41, 29, 41, 35, 35, 35, 35, 44, 53, 47, 50, 38, 44, 35, 41, 50, 41, 47, 53, 50, 47, 38, 47, 41, 35, 35, 59, 56, 65, 35, 35, 53, 47, 32, 44, 62, 56, 41, 41, 50, 53, 62, 65, 47, 50, 56, 38, 47, 41, 47, 44, 53, 47, 38, 41, 50, 32, 35, 50, 47, 44, 41, 44, 35, 41, 47, 62, 32, 50, 44, 32, 44, 35, 44]"
189,70,20,1,1,5,2023-05-04T19:28:34.6658367+03:00,"[47, 41, 41, 41, 32, 35, 38, 41, 38, 32, 38, 38, 32, 35, 29, 44, 44, 29, 38, 38, 32, 38, 32, 38, 47, 41, 32, 41, 50, 38, 41, 47, 41, 41, 44, 47, 47, 62, 50, 50, 65, 50, 47, 32, 41, 47, 44, 35, 35, 29, 47, 41, 56, 35, 41, 38, 38, 62, 41, 38, 32, 32, 29, 32, 41, 41, 35, 35, 38, 32, 35, 38, 44, 47, 44, 38, 47, 38, 50, 44, 38, 38, 44, 50, 44, 44, 41, 35, 41, 41, 56, 50, 38, 38]"
189,70,20,1,1,5,2023-05-04T19:28:40.4031335+03:00,"[44, 47, 32, 56, 47, 38, 35, 44, 35, 44, 47, 35, 35, 44, 41, 50, 38, 32, 41, 44, 38, 47, 50, 35, 44, 35, 38, 38, 38, 53, 50, 29, 50, 44, 50, 47, 50, 35, 53, 47, 50, 80, 65, 38, 56, 50, 47, 44, 59, 41, 62, 41, 44, 41, 38, 44, 50, 41, 47, 38, 38, 35, 53, 32, 62, 59, 47, 44, 44, 56, 50, 38, 41, 26, 35, 44, 47, 32, 41, 38, 38, 41, 53, 41, 53, 32, 41, 38, 50, 53, 35]"
189,70,20,1,1,5,2023-05-04T19:28:45.6259227+03:00,"[35, 38, 47, 29, 47, 44, 38, 44, 35, 32, 35, 50, 32, 38, 35, 44, 38, 41, 35, 32, 44, 41, 38, 35, 38, 41, 50, 38, 47, 35, 41, 38, 35, 47, 41, 38, 44, 32, 38, 47, 50, 32, 47, 41, 38, 41, 44, 44, 53, 38, 50, 41, 44, 35, 38, 41, 38, 35, 47, 41, 26, 35, 44, 53, 44, 38, 53, 38, 41, 29, 50, 47, 38, 44, 44, 44, 35, 35, 41, 47, 35, 44, 38, 53, 47, 41, 41, 41, 50, 41, 41, 32, 44, 38]"
189,70,20,1,1,5,2023-05-04T19:28:50.8143678+03:00,"[44, 38, 44, 41, 47, 32, 44, 41, 32, 35, 35, 41, 47, 41, 41, 47, 32, 41, 50, 35, 41, 29, 44, 32, 38, 41, 38, 32, 47, 44, 50, 50, 32, 38, 35, 53, 50, 47, 44, 47, 53, 38, 38, 44, 44, 47, 50, 41, 35, 47, 35, 41, 41, 38, 41, 47, 35, 44, 41, 41, 44, 44, 41, 62, 26, 32, 47, 53, 47, 41, 50, 41, 41, 41, 47, 38, 38, 44, 41, 50, 44, 32, 47, 38, 38, 35, 32, 44, 44, 35, 38, 53, 50]"
189,70,20,1,1,5,2023-05-04T19:28:56.042034+03:00,"[41, 38, 26, 41, 32, 56, 38, 32, 38, 41, 47, 38, 41, 38, 44, 44, 50, 29, 41, 44, 50, 35, 41, 41, 41, 44, 38, 47, 35, 44, 44, 38, 53, 41, 47, 32, 47, 47, 50, 71, 50, 47, 44, 35, 59, 50, 47, 47, 47, 35, 47, 35, 35, 44, 35, 44, 38, 38, 53, 53, 44, 35, 26, 41, 38, 38, 47, 41, 38, 50, 38, 44, 35, 26, 38, 62, 35, 44, 47, 50, 41, 41, 29, 50, 38, 38, 32]"
189,70,20,1,1,5,2023-05-04T19:29:01.8340393+03:00,"[32, 44, 47, 38, 47, 41, 44, 50, 44, 38, 50, 41, 38, 44, 44, 38, 35, 35, 41, 29, 50, 35, 35, 35, 32, 44, 35, 38, 38, 47, 35, 35, 38, 35, 38, 38, 50, 53, 50, 38, 38, 38, 44, 32, 35, 29, 29, 38, 44, 35, 41, 29, 47, 38, 32, 44, 44, 50, 32, 53, 38, 41, 50, 44, 44, 44, 35, 38, 35, 32, 41, 38, 38, 38, 50, 35, 32, 41, 41, 50, 50, 32, 35, 38, 41, 44, 38, 38, 32, 29, 38, 47, 56, 38, 29, 44, 41]"
